-1.83,6.30,0.0,1.0
-1.81,6.20,0.0,1.0
-1.78,6.10,0.0,1.0
-1.76,6.00,0.0,1.0
-1.73,5.90,0.0,1.0
-1.70,5.80,0.0,1.0
-1.68,5.70,0.0,1.0
-1.65,5.60,0.0,1.0
-1.63,5.50,0.0,1.0
-1.60,5.40,0.0,1.0
-1.56,5.30,0.0,1.0
-1.48,5.20,0.0,1.0
-1.41,5.10,0.0,1.0
-1.33,5.00,0.0,1.0
-1.23,4.92,0.0,1.0
-1.13,4.85,0.0,1.0
-1.03,4.78,0.0,1.0
-0.93,4.70,0.0,1.0
-0.83,4.62,0.0,1.0
-0.73,4.55,0.0,1.0
-0.63,4.47,0.0,1.0
-0.53,4.40,0.0,1.0
-0.43,4.33,0.0,1.0
-0.33,4.25,0.0,1.0
-0.25,4.15,0.0,1.0
-0.20,4.05,0.0,1.0
-0.15,3.95,0.0,1.0
-0.10,3.85,0.0,1.0
-0.05,3.75,0.0,1.0
-0.05,3.65,0.0,1.0
-0.08,3.55,0.0,1.0
-0.08,3.45,0.0,1.0
-0.11,3.35,0.0,1.0
-0.13,3.25,0.0,1.0
-0.15,3.15,0.0,1.0
-0.18,3.05,0.0,1.0
-0.20,2.95,0.0,1.0
-0.23,2.85,0.0,1.0
-0.23,2.75,0.0,1.0
-0.26,2.65,0.0,1.0
-0.30,2.55,0.0,1.0
-0.35,2.45,0.0,1.0
-0.41,2.35,0.0,1.0
-0.48,2.27,0.0,1.0
-0.58,2.22,0.0,1.0
-0.68,2.17,0.0,1.0
-0.78,2.12,0.0,1.0
-0.88,2.08,0.0,1.0
-0.98,2.03,0.0,1.0
-1.08,1.98,0.0,1.0
-1.18,1.93,0.0,1.0
-1.28,1.85,0.0,1.0
-1.38,1.75,0.0,1.0
-1.48,1.65,0.0,1.0
-1.55,1.55,0.0,1.0
-1.60,1.45,0.0,1.0
-1.65,1.35,0.0,1.0
-1.68,1.25,0.0,1.0
-1.71,1.15,0.0,1.0
-1.75,1.05,0.0,1.0
-1.78,0.95,0.0,1.0
-1.78,0.85,0.0,1.0
-1.80,0.75,0.0,1.0
-1.80,0.65,0.0,1.0
-1.78,0.55,0.0,1.0
-1.75,0.45,0.0,1.0
-1.71,0.35,0.0,1.0
-1.63,0.25,0.0,1.0
-1.56,0.15,0.0,1.0
-1.48,0.05,0.0,1.0
