-1.83,6.30,0.0,1.0
-1.78,6.20,0.0,1.0
-1.78,6.10,0.0,1.0
-1.74,6.00,0.0,1.0
-1.72,5.90,0.0,1.0
-1.68,5.80,0.0,1.0
-1.65,5.70,0.0,1.0
-1.61,5.60,0.0,1.0
-1.57,5.50,0.0,1.0
-1.52,5.40,0.0,1.0
-1.46,5.31,0.0,1.0
-1.40,5.21,0.0,1.0
-1.33,5.12,0.0,1.0
-1.25,5.03,0.0,1.0
-1.16,4.94,0.0,1.0
-1.07,4.85,0.0,1.0
-0.97,4.77,0.0,1.0
-0.88,4.68,0.0,1.0
-0.78,4.60,0.0,1.0
-0.69,4.52,0.0,1.0
-0.60,4.43,0.0,1.0
-0.51,4.35,0.0,1.0
-0.43,4.26,0.0,1.0
-0.36,4.17,0.0,1.0
-0.29,4.08,0.0,1.0
-0.24,3.99,0.0,1.0
-0.20,3.89,0.0,1.0
-0.16,3.80,0.0,1.0
-0.14,3.70,0.0,1.0
-0.13,3.60,0.0,1.0
-0.13,3.50,0.0,1.0
-0.13,3.40,0.0,1.0
-0.14,3.30,0.0,1.0
-0.16,3.20,0.0,1.0
-0.18,3.10,0.0,1.0
-0.20,3.00,0.0,1.0
-0.22,2.90,0.0,1.0
-0.26,2.80,0.0,1.0
-0.29,2.71,0.0,1.0
-0.33,2.61,0.0,1.0
-0.38,2.52,0.0,1.0
-0.44,2.43,0.0,1.0
-0.51,2.35,0.0,1.0
-0.58,2.28,0.0,1.0
-0.66,2.21,0.0,1.0
-0.75,2.15,0.0,1.0
-0.84,2.09,0.0,1.0
-0.93,2.03,0.0,1.0
-1.02,1.96,0.0,1.0
-1.11,1.90,0.0,1.0
-1.20,1.83,0.0,1.0
-1.29,1.75,0.0,1.0
-1.36,1.67,0.0,1.0
-1.43,1.58,0.0,1.0
-1.50,1.49,0.0,1.0
-1.55,1.39,0.0,1.0
-1.60,1.30,0.0,1.0
-1.64,1.20,0.0,1.0
-1.67,1.10,0.0,1.0
-1.70,1.00,0.0,1.0
-1.71,0.90,0.0,1.0
-1.72,0.80,0.0,1.0
-1.71,0.70,0.0,1.0
-1.70,0.61,0.0,1.0
-1.67,0.51,0.0,1.0
-1.64,0.42,0.0,1.0
-1.59,0.33,0.0,1.0
-1.53,0.25,0.0,1.0
-1.46,0.18,0.0,1.0
-1.39,0.12,0.0,1.0
-1.30,0.07,0.0,1.0
-1.21,0.03,0.0,1.0
-1.12,0.00,0.0,1.0
-1.03,-0.02,0.0,1.0
-0.93,-0.03,0.0,1.0
-0.83,-0.03,0.0,1.0
-0.73,-0.03,0.0,1.0
-0.63,-0.03,0.0,1.0
-0.53,-0.02,0.0,1.0
-0.43,-0.02,0.0,1.0
-0.33,-0.01,0.0,1.0
-0.23,-0.01,0.0,1.0
-0.13,-0.00,0.0,1.0
-0.03,0.00,0.0,1.0
0.07,0.01,0.0,1.0
0.17,0.01,0.0,1.0
0.27,0.02,0.0,1.0
0.37,0.03,0.0,1.0
0.47,0.04,0.0,1.0
0.57,0.05,0.0,1.0
0.67,0.06,0.0,1.0
0.77,0.07,0.0,1.0
0.87,0.09,0.0,1.0
0.97,0.10,0.0,1.0
1.07,0.12,0.0,1.0
1.17,0.14,0.0,1.0
1.27,0.15,0.0,1.0
1.37,0.17,0.0,1.0
1.47,0.19,0.0,1.0
1.57,0.20,0.0,1.0
1.67,0.21,0.0,1.0
1.77,0.23,0.0,1.0
1.87,0.24,0.0,1.0
1.97,0.24,0.0,1.0
2.07,0.25,0.0,1.0
2.17,0.26,0.0,1.0
2.27,0.27,0.0,1.0
2.37,0.28,0.0,1.0
2.47,0.29,0.0,1.0
2.57,0.30,0.0,1.0
2.67,0.32,0.0,1.0
2.77,0.34,0.0,1.0
2.86,0.36,0.0,1.0
2.95,0.40,0.0,1.0
3.04,0.44,0.0,1.0
3.12,0.49,0.0,1.0
3.19,0.55,0.0,1.0
3.25,0.62,0.0,1.0
3.30,0.69,0.0,1.0
3.34,0.78,0.0,1.0
3.37,0.86,0.0,1.0
3.39,0.96,0.0,1.0
3.41,1.05,0.0,1.0
3.41,1.15,0.0,1.0
3.41,1.25,0.0,1.0
3.40,1.35,0.0,1.0
3.40,1.45,0.0,1.0
3.39,1.55,0.0,1.0
3.38,1.65,0.0,1.0
3.38,1.75,0.0,1.0
3.37,1.85,0.0,1.0
3.37,1.95,0.0,1.0
3.36,2.05,0.0,1.0
3.36,2.15,0.0,1.0
3.35,2.25,0.0,1.0
3.35,2.35,0.0,1.0
3.35,2.45,0.0,1.0
3.34,2.55,0.0,1.0
3.35,2.65,0.0,1.0
3.35,2.75,0.0,1.0
3.35,2.85,0.0,1.0
3.35,2.95,0.0,1.0
3.35,3.05,0.0,1.0
3.35,3.15,0.0,1.0
3.35,3.25,0.0,1.0
3.34,3.35,0.0,1.0
3.33,3.45,0.0,1.0
3.32,3.55,0.0,1.0
3.31,3.65,0.0,1.0
3.30,3.75,0.0,1.0
3.28,3.85,0.0,1.0
3.27,3.95,0.0,1.0
3.26,4.05,0.0,1.0
3.25,4.15,0.0,1.0
3.24,4.25,0.0,1.0
3.23,4.35,0.0,1.0
3.23,4.45,0.0,1.0
3.23,4.55,0.0,1.0
3.22,4.65,0.0,1.0
3.22,4.75,0.0,1.0
3.22,4.85,0.0,1.0
3.21,4.94,0.0,1.0
3.20,5.04,0.0,1.0
3.18,5.12,0.0,1.0
3.16,5.21,0.0,1.0
3.12,5.28,0.0,1.0
3.08,5.35,0.0,1.0
3.02,5.41,0.0,1.0
2.96,5.47,0.0,1.0
2.88,5.52,0.0,1.0
2.80,5.56,0.0,1.0
2.71,5.60,0.0,1.0
2.62,5.63,0.0,1.0
2.52,5.66,0.0,1.0
2.42,5.70,0.0,1.0
2.32,5.73,0.0,1.0
2.22,5.77,0.0,1.0
2.12,5.81,0.0,1.0
2.02,5.85,0.0,1.0
1.92,5.90,0.0,1.0
1.82,5.96,0.0,1.0
1.72,6.01,0.0,1.0
1.62,6.08,0.0,1.0
1.52,6.14,0.0,1.0
1.42,6.20,0.0,1.0
1.32,6.26,0.0,1.0
1.22,6.32,0.0,1.0
1.12,6.37,0.0,1.0
1.02,6.42,0.0,1.0
0.92,6.46,0.0,1.0
0.82,6.50,0.0,1.0
0.72,6.54,0.0,1.0
0.62,6.57,0.0,1.0
0.52,6.59,0.0,1.0
0.42,6.62,0.0,1.0
0.32,6.64,0.0,1.0
0.22,6.66,0.0,1.0
0.12,6.68,0.0,1.0
0.02,6.70,0.0,1.0
-0.08,6.71,0.0,1.0
-0.18,6.72,0.0,1.0
-0.28,6.73,0.0,1.0
-0.38,6.74,0.0,1.0
-0.48,6.75,0.0,1.0
-0.58,6.75,0.0,1.0
-0.68,6.75,0.0,1.0
-0.78,6.75,0.0,1.0
-0.88,6.75,0.0,1.0
-0.98,6.74,0.0,1.0
-1.08,6.73,0.0,1.0
-1.18,6.71,0.0,1.0
-1.28,6.69,0.0,1.0
-1.38,6.66,0.0,1.0
-1.48,6.62,0.0,1.0
-1.58,6.60,0.0,1.0
-1.68,6.50,0.0,1.0
-1.78,6.40,0.0,1.0
